180.30	0.000
180.67	0.000
181.03	95.338
181.40	30.503
181.77	-82.132
182.14	151.837
182.51	261.929
182.88	-145.873
183.25	240.489
183.62	-63.157
183.99	37.386
184.36	117.543
184.73	-100.160
185.10	1328.478
185.46	157.698
185.83	144.398
186.20	-100.095
186.57	209.675
186.94	26.475
187.31	-71.540
187.68	-2759.118
188.05	-881.748
188.42	-344.883
188.78	351.351
189.15	161.457
189.52	114.390
189.89	80.664
190.26	75.919
190.63	79.389
191.00	92.612
191.37	59.199
191.73	64.151
192.10	29.568
192.47	46.481
192.84	-49.611
193.21	-141.396
193.58	-121.904
193.94	-24.942
194.31	23.301
194.68	27.134
195.05	31.541
195.42	23.739
195.79	-13.829
196.15	25.089
196.52	41.678
196.89	55.250
197.26	29.556
197.63	21.968
198.00	22.220
198.36	-83.833
198.73	-158.631
199.10	-97.833
199.47	-5.638
199.84	8.890
200.20	-37.724
200.57	-37.031
200.94	-12.721
201.31	-2.570
201.68	-4.778
202.04	7.931
202.41	5.342
202.78	13.962
203.15	15.961
203.51	3.928
203.88	-10.928
204.25	-4.843
204.62	-13.809
204.98	-13.520
205.35	-34.655
205.72	-72.315
206.09	-184.549
206.46	-104.069
206.82	-170.762
207.19	-190.736
207.56	-214.801
207.92	-200.986
208.29	-161.911
208.66	-142.583
209.03	-146.544
209.39	-73.955
209.76	-28.211
210.13	6.621
210.50	4.024
210.86	-11.248
211.23	6.446
211.60	-12.462
211.96	-6.087
212.33	-20.095
212.70	1735.560
213.07	184.510
213.43	215.944
213.80	843.751
214.17	219.348
214.53	1163.327
214.90	-63.752
215.27	-26.627
215.63	-81.787
216.00	-57.836
216.37	-18.412
216.74	8.033
217.10	18.996
217.47	17.130
217.84	7.995
218.20	-1.409
218.57	6.138
218.94	-8.873
219.30	-9.462
219.67	11.499
220.04	18.154
220.40	22.018
220.77	15.247
221.13	7.272
221.50	12.364
221.87	16.515
222.23	28.313
222.60	25.028
222.97	24.120
223.33	17.094
223.70	10.504
224.07	5.662
224.43	-1.460
224.80	0.160
225.16	-1.947
225.53	-4.425
225.90	-4.033
226.26	-3.003
226.63	-3.623
226.99	-2.738
227.36	0.116
227.73	0.722
228.09	2.144
228.46	3.584
228.82	2.618
229.19	4.931
229.56	5.391
229.92	6.108
230.29	5.386
230.65	6.654
231.02	4.117
231.38	4.358
231.75	4.742
232.12	4.057
232.48	2.642
232.85	4.790
233.21	3.184
233.58	4.354
233.94	3.583
234.31	3.814
234.68	2.114
235.04	5.953
235.41	4.411
235.77	3.114
236.14	2.607
236.50	5.218
236.87	5.092
237.23	5.624
237.60	4.144
237.96	4.000
238.33	4.028
238.69	5.058
239.06	4.024
239.42	4.326
239.79	5.374
240.15	5.543
240.52	4.584
240.88	4.075
241.25	3.897
241.61	4.030
241.98	4.275
242.34	4.300
242.71	4.109
243.07	4.071
243.44	4.076
243.80	4.045
244.17	3.776
244.53	3.705
244.90	4.133
245.26	4.054
245.63	4.151
245.99	4.145
246.36	4.068
246.72	4.146
247.09	3.731
247.45	4.064
247.81	3.890
248.18	4.199
248.54	4.308
248.91	3.880
249.27	4.146
249.64	4.494
250.00	4.644
250.36	5.126
250.73	4.569
251.09	4.627
251.46	4.263
251.82	4.585
252.19	4.043
252.55	4.038
252.91	4.762
253.28	4.570
253.64	4.371
254.01	4.131
254.37	3.891
254.73	4.291
255.10	4.828
255.46	4.808
255.83	4.414
256.19	4.681
256.55	4.854
256.92	4.656
257.28	4.618
257.65	4.476
258.01	4.369
258.37	4.257
258.74	4.223
259.10	4.245
259.46	4.297
259.83	4.452
260.19	4.447
260.55	4.369
260.92	4.140
261.28	4.190
261.64	4.092
262.01	4.045
262.37	3.878
262.73	3.889
263.10	3.905
263.46	4.157
263.82	3.963
264.19	3.805
264.55	4.012
264.91	4.699
265.28	4.795
265.64	4.673
266.00	4.591
266.37	4.937
266.73	5.115
267.09	4.772
267.46	4.118
267.82	4.328
268.18	4.335
268.54	4.145
268.91	4.022
269.27	3.726
269.63	3.544
270.00	3.591
270.36	3.279
270.72	3.127
271.08	3.216
271.45	3.491
271.81	3.531
272.17	3.652
272.53	3.749
272.90	3.734
273.26	3.798
273.62	4.235
273.98	4.429
274.35	4.490
274.71	4.349
275.07	4.490
275.43	4.583
275.80	4.485
276.16	4.648
276.52	4.521
276.88	4.498
277.25	4.156
277.61	4.099
277.97	3.947
278.33	4.080
278.69	4.309
279.06	4.235
279.42	4.120
279.78	4.098
280.14	3.944
280.50	4.145
280.87	4.140
281.23	4.550
281.59	4.586
281.95	4.661
282.31	4.597
282.68	4.453
283.04	4.478
283.40	4.343
283.76	4.364
284.12	4.448
284.48	4.377
284.85	4.053
285.21	3.886
285.57	3.863
285.93	3.875
286.29	3.751
286.65	3.882
287.02	4.019
287.38	4.101
287.74	4.041
288.10	3.837
288.46	3.625
288.82	3.761
289.18	3.725
289.54	3.611
289.91	3.399
290.27	3.709
290.63	3.608
290.99	3.355
291.35	3.410
291.71	3.345
292.07	3.393
292.43	3.552
292.79	3.552
293.16	3.708
293.52	3.870
293.88	3.983
294.24	3.741
294.60	3.820
294.96	3.799
295.32	3.936
295.68	3.873
296.04	4.020
296.40	3.994
296.76	3.999
297.12	4.117
297.49	4.145
297.85	4.376
298.21	4.515
298.57	4.445
298.93	4.626
299.29	4.457
299.65	4.635
300.01	4.484
300.37	4.578
300.73	4.745
301.09	4.630
301.45	4.581
301.81	4.527
302.17	4.511
302.53	4.525
302.89	4.546
303.25	4.711
303.61	4.591
303.97	4.694
304.33	4.805
304.69	5.019
305.05	4.991
305.41	4.994
305.77	4.862
306.13	4.927
306.49	4.988
306.85	4.980
307.21	4.810
307.57	4.785
307.93	4.818
308.29	4.757
308.65	4.436
309.01	4.392
309.37	4.449
309.73	4.614
310.09	4.605
310.45	4.572
310.81	4.527
311.17	4.538
311.53	4.649
311.89	4.577
312.25	4.531
312.61	4.670
312.96	4.817
313.32	4.865
313.68	4.688
314.04	4.720
314.40	4.741
314.76	4.764
315.12	4.841
315.48	4.934
315.84	4.875
316.20	4.884
316.56	4.952
316.92	4.751
317.27	4.739
317.63	4.838
317.99	4.747
318.35	4.822
318.71	4.931
319.07	5.081
319.43	4.840
319.79	4.988
320.15	5.077
320.50	5.158
320.86	5.441
321.22	5.539
321.58	5.467
321.94	5.666
322.30	5.872
322.66	6.019
323.01	5.902
323.37	6.257
323.73	6.269
324.09	6.517
324.45	6.610
324.81	6.666
325.17	6.734
325.52	7.049
325.88	7.063
326.24	7.062
326.60	7.044
326.96	7.324
327.31	7.198
327.67	7.415
328.03	7.298
328.39	7.287
328.75	7.361
329.11	7.464
329.46	7.372
329.82	7.522
330.18	7.676
330.54	7.817
330.90	7.832
331.25	7.976
331.61	7.851
331.97	7.909
332.33	7.888
332.68	7.934
333.04	7.905
333.40	8.009
333.76	7.977
334.11	7.820
334.47	7.897
334.83	7.909
335.19	7.958
335.54	7.941
335.90	7.999
336.26	8.048
336.62	8.033
336.97	8.055
337.33	8.018
337.69	8.050
338.05	8.214
338.40	8.121
338.76	8.129
339.12	8.087
339.48	8.133
339.83	8.145
340.19	8.279
340.55	8.195
340.90	8.216
341.26	8.213
341.62	8.230
341.97	8.130
342.33	8.145
342.69	8.176
343.04	8.196
343.40	8.318
343.76	8.238
344.12	8.127
344.47	8.170
344.83	8.204
345.19	8.174
345.54	8.157
345.90	8.127
346.26	8.103
346.61	7.952
346.97	7.932
347.32	7.897
347.68	8.050
348.04	8.082
348.39	8.034
348.75	7.950
349.11	8.033
349.46	8.044
349.82	8.084
350.18	8.016
350.53	8.186
350.89	8.223
351.24	8.252
351.60	8.128
351.96	8.160
352.31	8.228
352.67	8.259
353.02	8.277
353.38	8.341
353.74	8.372
354.09	8.467
354.45	8.363
354.80	8.304
355.16	8.318
355.52	8.429
355.87	8.334
356.23	8.376
356.58	8.331
356.94	8.249
357.29	8.174
357.65	8.110
358.00	8.108
358.36	8.174
358.72	8.213
359.07	8.173
359.43	8.131
359.78	8.261
360.14	8.225
360.49	8.292
360.85	8.352
361.20	8.390
361.56	8.419
361.91	8.390
362.27	8.387
362.62	8.421
362.98	8.432
363.33	8.521
363.69	8.473
364.04	8.547
364.40	8.569
364.75	8.590
365.11	8.568
365.46	8.609
365.82	8.634
366.17	8.597
366.53	8.572
366.88	8.635
367.24	8.563
367.59	8.576
367.95	8.561
368.30	8.540
368.66	8.530
369.01	8.580
369.37	8.573
369.72	8.584
370.08	8.650
370.43	8.679
370.78	8.653
371.14	8.687
371.49	8.685
371.85	8.727
372.20	8.793
372.56	8.822
372.91	8.850
373.26	8.940
373.62	8.987
373.97	9.080
374.33	9.159
374.68	9.214
375.03	9.191
375.39	9.189
375.74	9.180
376.10	9.201
376.45	9.256
376.80	9.256
377.16	9.199
377.51	9.238
377.87	9.246
378.22	9.225
378.57	9.248
378.93	9.352
379.28	9.443
379.63	9.501
379.99	9.505
380.34	9.524
380.70	9.594
381.05	9.696
381.40	9.736
381.76	9.771
382.11	9.775
382.46	9.820
382.82	9.798
383.17	9.791
383.52	9.824
383.88	9.882
384.23	9.926
384.58	9.956
384.94	9.967
385.29	9.986
385.64	10.004
385.99	10.076
386.35	10.037
386.70	10.087
387.05	10.134
387.41	10.199
387.76	10.190
388.11	10.166
388.47	10.157
388.82	10.173
389.17	10.155
389.52	10.126
389.88	10.160
390.23	10.234
390.58	10.215
390.93	10.260
391.29	10.293
391.64	10.342
391.99	10.419
392.34	10.458
392.70	10.477
393.05	10.542
393.40	10.597
393.75	10.604
394.11	10.601
394.46	10.621
394.81	10.622
395.16	10.568
395.52	10.605
395.87	10.586
396.22	10.596
396.57	10.618
396.92	10.600
397.28	10.560
397.63	10.535
397.98	10.557
398.33	10.640
398.68	10.674
399.04	10.676
399.39	10.639
399.74	10.609
400.09	10.621
400.44	10.631
400.80	10.675
401.15	10.729
401.50	10.769
401.85	10.807
402.20	10.767
402.55	10.746
402.90	10.773
403.26	10.797
403.61	10.834
403.96	10.847
404.31	10.872
404.66	10.847
405.01	10.854
405.36	10.902
405.72	10.914
406.07	10.914
406.42	10.965
406.77	10.994
407.12	11.038
407.47	11.114
407.82	11.109
408.17	11.093
408.53	11.155
408.88	11.193
409.23	11.140
409.58	11.139
409.93	11.186
410.28	11.141
410.63	11.119
410.98	11.060
411.33	11.006
411.68	11.021
412.03	11.011
412.38	10.986
412.73	10.943
413.09	10.892
413.44	10.816
413.79	10.777
414.14	10.764
414.49	10.729
414.84	10.699
415.19	10.670
415.54	10.620
415.89	10.555
416.24	10.508
416.59	10.463
416.94	10.452
417.29	10.426
417.64	10.404
417.99	10.369
418.34	10.339
418.69	10.300
419.04	10.265
419.39	10.243
419.74	10.245
420.09	10.234
420.44	10.229
420.79	10.211
421.14	10.203
421.49	10.191
421.84	10.189
422.19	10.185
422.54	10.217
422.89	10.223
423.24	10.238
423.59	10.254
423.94	10.278
424.29	10.277
424.64	10.314
424.99	10.371
425.34	10.414
425.68	10.446
426.03	10.490
426.38	10.512
426.73	10.545
427.08	10.553
427.43	10.577
427.78	10.573
428.13	10.576
428.48	10.597
428.83	10.569
429.18	10.542
429.53	10.550
429.87	10.523
430.22	10.481
430.57	10.488
430.92	10.480
431.27	10.452
431.62	10.418
431.97	10.427
432.32	10.398
432.67	10.398
433.01	10.397
433.36	10.383
433.71	10.403
434.06	10.446
434.41	10.445
434.76	10.467
435.11	10.484
435.45	10.494
435.80	10.473
436.15	10.477
436.50	10.471
436.85	10.450
437.20	10.422
437.54	10.400
437.89	10.381
438.24	10.360
438.59	10.340
438.94	10.320
439.29	10.318
439.63	10.311
439.98	10.314
440.33	10.311
440.68	10.307
441.03	10.300
441.37	10.277
441.72	10.257
442.07	10.248
442.42	10.235
442.76	10.221
443.11	10.202
443.46	10.200
443.81	10.159
444.16	10.136
444.50	10.123
444.85	10.127
445.20	10.144
445.55	10.137
445.89	10.124
446.24	10.134
446.59	10.137
446.94	10.166
447.28	10.173
447.63	10.203
447.98	10.220
448.32	10.233
448.67	10.243
449.02	10.235
449.37	10.261
449.71	10.277
450.06	10.288
450.41	10.301
450.75	10.284
451.10	10.290
451.45	10.296
451.79	10.320
452.14	10.337
452.49	10.338
452.84	10.349
453.18	10.343
453.53	10.344
453.88	10.347
454.22	10.340
454.57	10.324
454.92	10.319
455.26	10.326
455.61	10.299
455.95	10.275
456.30	10.275
456.65	10.270
456.99	10.252
457.34	10.252
457.69	10.244
458.03	10.248
458.38	10.275
458.73	10.309
459.07	10.327
459.42	10.368
459.76	10.408
460.11	10.449
