180.30	0.000
180.67	0.000
181.03	274.613
181.40	43.273
181.77	47.924
182.14	206.359
182.51	38.512
182.88	-103.098
183.25	128.578
183.62	124.924
183.99	115.288
184.36	104.597
184.73	-119.585
185.10	88.276
185.46	138.291
185.83	111.374
186.20	-162.966
186.57	22.737
186.94	284.228
187.31	-80.609
187.68	2762.662
188.05	-113.835
188.42	-80.266
188.78	8.527
189.15	-24.707
189.52	-43.481
189.89	-53.262
190.26	-38.066
190.63	-19.254
191.00	-49.863
191.37	-89.684
191.73	-87.644
192.10	-92.364
192.47	-37.643
192.84	-78.858
193.21	-68.811
193.58	-65.545
193.94	-98.842
194.31	-55.302
194.68	-45.337
195.05	-25.554
195.42	-1.133
195.79	-6.550
196.15	-23.237
196.52	-54.228
196.89	-64.361
197.26	-47.311
197.63	-28.196
198.00	0.470
198.36	-21.598
198.73	-16.957
199.10	-3.992
199.47	1.109
199.84	-12.674
200.20	-3.040
200.57	-2.093
200.94	-13.943
201.31	-10.912
201.68	-18.261
202.04	-12.832
202.41	-1.101
202.78	-1.766
203.15	-14.189
203.51	0.740
203.88	18.488
204.25	19.710
204.62	16.492
204.98	34.557
205.35	22.630
205.72	35.159
206.09	20.845
206.46	19.697
206.82	13.481
207.19	13.762
207.56	5.839
207.92	6.554
208.29	3.667
208.66	2.228
209.03	-6.711
209.39	-2.326
209.76	-6.581
210.13	9.874
210.50	9.405
210.86	14.902
211.23	15.820
211.60	7.608
211.96	-7.919
212.33	-1.678
212.70	5.966
213.07	3.577
213.43	-5.631
213.80	-12.169
214.17	-12.779
214.53	-19.088
214.90	-19.176
215.27	-7.530
215.63	-8.035
216.00	-4.319
216.37	5.675
216.74	5.921
217.10	13.047
217.47	17.718
217.84	22.002
218.20	15.622
218.57	7.860
218.94	5.053
219.30	-4.835
219.67	-0.147
220.04	5.633
220.40	-6.337
220.77	-9.416
221.13	-10.083
221.50	-7.620
221.87	-4.171
222.23	-1.418
222.60	3.907
222.97	8.463
223.33	14.627
223.70	11.913
224.07	9.904
224.43	11.299
224.80	9.969
225.16	10.468
225.53	10.839
225.90	9.448
226.26	8.937
226.63	7.190
226.99	5.951
227.36	5.167
227.73	5.605
228.09	5.451
228.46	5.638
228.82	6.126
229.19	4.524
229.56	3.819
229.92	4.080
230.29	4.380
230.65	6.188
231.02	5.567
231.38	3.777
231.75	3.075
232.12	3.455
232.48	2.683
232.85	1.721
233.21	2.588
233.58	1.948
233.94	1.735
234.31	1.639
234.68	0.576
235.04	1.604
235.41	1.313
235.77	1.457
236.14	0.575
236.50	-0.305
236.87	1.506
237.23	1.349
237.60	2.715
237.96	2.981
238.33	3.502
238.69	3.557
239.06	3.375
239.42	3.797
239.79	4.071
240.15	4.228
240.52	4.612
240.88	4.184
241.25	4.205
241.61	3.541
241.98	3.477
242.34	3.287
242.71	3.022
243.07	2.951
243.44	2.741
243.80	2.738
244.17	2.748
244.53	2.770
244.90	2.585
245.26	2.767
245.63	3.004
245.99	3.018
246.36	2.954
246.72	3.040
247.09	3.222
247.45	3.310
247.81	3.105
248.18	3.004
248.54	2.847
248.91	2.906
249.27	2.867
249.64	2.898
250.00	2.922
250.36	2.956
250.73	2.925
251.09	2.782
251.46	2.782
251.82	2.810
252.19	2.991
252.55	3.403
252.91	3.497
253.28	3.492
253.64	3.059
254.01	3.149
254.37	2.958
254.73	2.709
255.10	2.692
255.46	2.799
255.83	3.032
256.19	2.994
256.55	2.836
256.92	2.978
257.28	3.052
257.65	3.125
258.01	2.998
258.37	2.893
258.74	3.023
259.10	2.871
259.46	3.047
259.83	2.922
260.19	2.883
260.55	2.940
260.92	2.998
261.28	3.000
261.64	3.076
262.01	3.081
262.37	3.384
262.73	3.073
263.10	3.311
263.46	3.075
263.82	3.494
264.19	3.419
264.55	3.390
264.91	3.363
265.28	3.132
265.64	3.094
266.00	2.930
266.37	2.917
266.73	3.156
267.09	3.279
267.46	3.351
267.82	2.988
268.18	2.888
268.54	2.788
268.91	2.532
269.27	2.447
269.63	2.395
270.00	2.321
270.36	2.124
270.72	2.126
271.08	1.983
271.45	1.749
271.81	1.821
272.17	2.227
272.53	2.438
272.90	2.470
273.26	2.413
273.62	2.479
273.98	2.792
274.35	3.010
274.71	2.969
275.07	2.789
275.43	2.835
275.80	2.949
276.16	2.593
276.52	2.441
276.88	2.274
277.25	2.418
277.61	2.552
277.97	2.477
278.33	2.475
278.69	2.331
279.06	2.458
279.42	2.314
279.78	2.313
280.14	2.399
280.50	2.335
280.87	2.400
281.23	2.513
281.59	2.228
281.95	2.196
282.31	2.074
282.68	2.291
283.04	2.274
283.40	2.596
283.76	2.600
284.12	2.614
284.48	2.589
284.85	2.682
285.21	2.620
285.57	2.594
285.93	2.613
286.29	2.686
286.65	2.598
287.02	2.656
287.38	2.427
287.74	2.322
288.10	2.320
288.46	2.446
288.82	2.499
289.18	2.453
289.54	2.722
289.91	2.817
290.27	2.699
290.63	2.864
290.99	2.875
291.35	2.932
291.71	2.996
292.07	3.135
292.43	3.165
292.79	3.099
293.16	3.250
293.52	3.255
293.88	3.338
294.24	3.486
294.60	3.425
294.96	3.557
295.32	3.707
295.68	3.800
296.04	3.751
296.40	3.826
296.76	3.852
297.12	3.846
297.49	3.844
297.85	3.935
298.21	3.957
298.57	4.122
298.93	4.206
299.29	4.384
299.65	4.343
300.01	4.596
300.37	4.813
300.73	5.086
301.09	5.159
301.45	5.390
301.81	5.460
302.17	5.680
302.53	5.779
302.89	5.874
303.25	5.745
303.61	5.961
303.97	6.002
304.33	5.949
304.69	6.067
305.05	6.136
305.41	6.078
305.77	6.119
306.13	6.393
306.49	6.290
306.85	6.395
307.21	6.541
307.57	6.444
307.93	6.415
308.29	6.457
308.65	6.494
309.01	6.500
309.37	6.679
309.73	6.660
310.09	6.549
310.45	6.697
310.81	6.645
311.17	6.680
311.53	6.855
311.89	6.852
312.25	6.903
312.61	6.806
312.96	6.912
313.32	6.889
313.68	6.959
314.04	6.971
314.40	6.969
314.76	6.993
315.12	6.929
315.48	6.804
315.84	6.924
316.20	6.801
316.56	6.849
316.92	6.866
317.27	6.916
317.63	6.913
317.99	6.817
318.35	6.858
318.71	6.967
319.07	7.018
319.43	7.179
319.79	7.103
320.15	7.150
320.50	7.216
320.86	7.251
321.22	7.181
321.58	7.146
321.94	7.208
322.30	7.175
322.66	7.162
323.01	7.184
323.37	7.218
323.73	7.297
324.09	7.303
324.45	7.280
324.81	7.312
325.17	7.281
325.52	7.307
325.88	7.316
326.24	7.267
326.60	7.307
326.96	7.346
327.31	7.273
327.67	7.271
328.03	7.349
328.39	7.370
328.75	7.341
329.11	7.411
329.46	7.466
329.82	7.441
330.18	7.603
330.54	7.503
330.90	7.464
331.25	7.358
331.61	7.350
331.97	7.302
332.33	7.261
332.68	7.247
333.04	7.212
333.40	7.190
333.76	7.281
334.11	7.204
334.47	7.178
334.83	7.150
335.19	7.312
335.54	7.302
335.90	7.277
336.26	7.266
336.62	7.272
336.97	7.221
337.33	7.225
337.69	7.128
338.05	7.071
338.40	7.168
338.76	7.136
339.12	7.041
339.48	6.961
339.83	6.934
340.19	6.923
340.55	6.914
340.90	6.961
341.26	6.863
341.62	6.841
341.97	6.914
342.33	6.840
342.69	6.910
343.04	6.834
343.40	6.853
343.76	6.891
344.12	6.928
344.47	6.913
344.83	6.849
345.19	6.941
345.54	6.997
345.90	6.946
346.26	7.011
346.61	6.961
346.97	7.104
347.32	7.160
347.68	7.141
348.04	7.099
348.39	7.085
348.75	7.105
349.11	7.053
349.46	6.963
349.82	6.945
350.18	6.856
350.53	6.821
350.89	6.741
351.24	6.653
351.60	6.678
351.96	6.626
352.31	6.664
352.67	6.651
353.02	6.600
353.38	6.560
353.74	6.564
354.09	6.534
354.45	6.577
354.80	6.551
355.16	6.653
355.52	6.591
355.87	6.628
356.23	6.582
356.58	6.477
356.94	6.446
357.29	6.503
357.65	6.478
358.00	6.490
358.36	6.484
358.72	6.480
359.07	6.366
359.43	6.334
359.78	6.300
360.14	6.206
360.49	6.267
360.85	6.252
361.20	6.145
361.56	6.076
361.91	6.026
362.27	5.966
362.62	5.876
362.98	5.853
363.33	5.846
363.69	5.835
364.04	5.824
364.40	5.779
364.75	5.783
365.11	5.833
365.46	5.797
365.82	5.775
366.17	5.755
366.53	5.791
366.88	5.786
367.24	5.800
367.59	5.765
367.95	5.747
368.30	5.726
368.66	5.730
369.01	5.706
369.37	5.737
369.72	5.782
370.08	5.803
370.43	5.789
370.78	5.775
371.14	5.782
371.49	5.769
371.85	5.795
372.20	5.788
372.56	5.767
372.91	5.717
373.26	5.729
373.62	5.695
373.97	5.605
374.33	5.606
374.68	5.544
375.03	5.506
375.39	5.478
375.74	5.437
376.10	5.457
376.45	5.460
376.80	5.495
377.16	5.455
377.51	5.422
377.87	5.462
378.22	5.429
378.57	5.454
378.93	5.439
379.28	5.476
379.63	5.501
379.99	5.491
380.34	5.502
380.70	5.494
381.05	5.458
381.40	5.476
381.76	5.471
382.11	5.489
382.46	5.537
382.82	5.555
383.17	5.558
383.52	5.551
383.88	5.539
384.23	5.469
384.58	5.501
384.94	5.506
385.29	5.449
385.64	5.426
385.99	5.412
386.35	5.372
386.70	5.323
387.05	5.272
387.41	5.230
387.76	5.232
388.11	5.272
388.47	5.240
388.82	5.246
389.17	5.270
389.52	5.262
389.88	5.237
390.23	5.241
390.58	5.278
390.93	5.328
391.29	5.337
391.64	5.325
391.99	5.300
392.34	5.278
392.70	5.278
393.05	5.245
393.40	5.230
393.75	5.210
394.11	5.156
394.46	5.067
394.81	4.970
395.16	4.942
395.52	4.851
395.87	4.780
396.22	4.694
396.57	4.653
396.92	4.598
397.28	4.551
397.63	4.518
397.98	4.465
398.33	4.436
398.68	4.420
399.04	4.389
399.39	4.363
399.74	4.311
400.09	4.308
400.44	4.272
400.80	4.290
401.15	4.279
401.50	4.251
401.85	4.259
402.20	4.254
402.55	4.247
402.90	4.206
403.26	4.224
403.61	4.240
403.96	4.242
404.31	4.226
404.66	4.192
405.01	4.169
405.36	4.131
405.72	4.093
406.07	4.042
406.42	4.015
406.77	4.017
407.12	3.975
407.47	3.955
407.82	3.910
408.17	3.906
408.53	3.878
408.88	3.830
409.23	3.830
409.58	3.813
409.93	3.819
410.28	3.793
410.63	3.768
410.98	3.752
411.33	3.722
411.68	3.715
412.03	3.657
412.38	3.675
412.73	3.724
413.09	3.770
413.44	3.788
413.79	3.856
414.14	3.892
414.49	3.929
414.84	3.958
415.19	4.004
415.54	4.058
415.89	4.135
416.24	4.173
416.59	4.197
416.94	4.191
417.29	4.233
417.64	4.230
417.99	4.242
418.34	4.274
418.69	4.309
419.04	4.325
419.39	4.331
419.74	4.335
420.09	4.348
420.44	4.346
420.79	4.373
421.14	4.367
421.49	4.354
421.84	4.346
422.19	4.322
422.54	4.301
422.89	4.279
423.24	4.271
423.59	4.239
423.94	4.191
424.29	4.158
424.64	4.106
424.99	4.059
425.34	4.034
425.68	3.985
426.03	3.942
426.38	3.883
426.73	3.836
427.08	3.776
427.43	3.741
427.78	3.751
428.13	3.759
428.48	3.752
428.83	3.741
429.18	3.748
429.53	3.764
429.87	3.786
430.22	3.791
430.57	3.836
430.92	3.844
431.27	3.848
431.62	3.833
431.97	3.808
432.32	3.793
432.67	3.778
433.01	3.768
433.36	3.743
433.71	3.726
434.06	3.712
434.41	3.657
434.76	3.632
435.11	3.626
435.45	3.630
435.80	3.657
436.15	3.674
436.50	3.692
436.85	3.701
437.20	3.739
437.54	3.737
437.89	3.757
438.24	3.793
438.59	3.794
438.94	3.793
439.29	3.781
439.63	3.757
439.98	3.723
440.33	3.717
440.68	3.712
441.03	3.681
441.37	3.685
441.72	3.693
442.07	3.672
442.42	3.679
442.76	3.681
443.11	3.692
443.46	3.714
443.81	3.754
444.16	3.761
444.50	3.768
444.85	3.768
445.20	3.761
445.55	3.720
445.89	3.685
446.24	3.658
446.59	3.634
446.94	3.584
447.28	3.507
447.63	3.440
447.98	3.393
448.32	3.324
448.67	3.267
449.02	3.206
449.37	3.177
449.71	3.165
450.06	3.146
450.41	3.125
450.75	3.134
451.10	3.158
451.45	3.136
451.79	3.116
452.14	3.092
452.49	3.089
452.84	3.093
453.18	3.081
453.53	3.075
453.88	3.061
454.22	3.060
454.57	3.070
454.92	3.090
455.26	3.126
455.61	3.176
455.95	3.219
456.30	3.280
456.65	3.305
456.99	3.339
457.34	3.366
457.69	3.408
458.03	3.422
458.38	3.427
458.73	3.401
459.07	3.400
459.42	3.355
459.76	3.313
460.11	3.237
