wl,F001L,F003L,F006L,F008L,F009L,F013L,F017L,F021L,F023L,F024L,F028L,F030L,F032L,F036L,F039L,F042L,F044L,F045L,F047L,F049L,F052L,F053L,F054L,F058L,F059L,F063L,F064L,M004L,M005L,M010L,M011L,M012L,M014L,M015L,M016L,M018L,M019L,M020L,M022L,M025L,M026L,M029L,M031L,M033L,M034L,M037L,M038L,M040L,M041L,M043L,M046L,M048L,M050L,M055L,M056L,M057L,M060L,M061L,M062L,F001R,F003R,F006R,F008R,F009R,F013R,F017R,F021R,F023R,F024R,F028R,F030R,F032R,F036R,F039R,F042R,F044R,F045R,F047R,F049R,F052R,F053R,F054R,F058R,F059R,F063R,F064R,M004R,M005R,M011R,M012R,M014R,M015R,M016R,M018R,M019R,M020R,M022R,M025R,M026R,M029R,M031R,M033R,M034R,M037R,M038R,M040R,M041R,M043R,M046R,M050R,M055R,M056R,M057R,M060R,M061R,M062R,F001H,F003H,F006H,F008H,F009H,F013H,F017H,F021H,F023H,F024H,F028H,F030H,F032H,F036H,F039H,F042H,F044H,F045H,F047H,F049H,F052H,F053H,F054H,F058H,F059H,F063H,F064H,M004H,M005H,M010H,M011H,M012H,M014H,M015H,M016H,M018H,M019H,M020H,M022H,M025H,M026H,M029H,M031H,M033H,M034H,M037H,M038H,M040H,M041H,M043H,M046H,M048H,M050H,M055H,M056H,M057H,M060H,M061H,M062H,M007H,F001T,F003T,F006T,F008T,F009T,F013T,F017T,F021T,F023T,F024T,F028T,F030T,F032T,F036T,F039T,F042T,F044T,F045T,F047T,F049T,F052T,F053T,F054T,F058T,F059T,F063T,F064T,M004T,M005T,M010T,M011T,M012T,M014T,M015T,M016T,M018T,M019T,M020T,M022T,M025T,M026T,M029T,M031T,M033T,M034T,M037T,M038T,M040T,M041T,M043T,M046T,M048T,M050T,M055T,M056T,M057T,M060T,M061T,M062T,M007T
300,3.401117574,3.713773506,4.166381957,5.785383415,4.106665414,3.713773506,4.992793208,5.498789521,2.432136363,3.756787598,4.098239994,3.897661752,4.274531447,2.881294288,3.22497925,3.663212471,3.152729102,3.673002164,3.113778999,4.713492874,3.437256382,3.719934608,2.916033186,3.414948052,3.376793869,3.304732043,3.383001046,3.496373519,3.098139395,5.21282216,2.395376828,2.791677956,3.60294651,2.410303359,2.659682955,3.662615478,3.419872319,4.798570544,5.25680634,3.128365703,3.978485973,3.586783405,3.362536556,3.695015767,3.250734617,4.606265387,4.767332855,3.268556118,3.128350273,3.24585935,2.930673845,3.815453041,3.773732771,3.460698747,2.493009122,2.454754093,3.291896492,3.703785452,2.727259624,8.950119557,12.19779096,24.92417209,10.31096107,14.18416056,12.19779096,16.54821148,14.14406641,20.63483277,14.66710336,8.674645394,15.9205018,11.97040851,6.85892384,4.624560347,6.97781785,7.486931121,5.824541107,9.671908652,13.31788178,4.8473492,21.80879198,10.36571137,10.10934959,6.661439836,10.38081202,5.631649172,19.96949353,12.56515941,10.56343836,13.38733769,11.33926894,13.19725828,21.84547914,14.08331967,13.83327591,21.33061877,18.90752057,9.751796766,6.884822572,9.513352392,11.51228252,18.4360969,12.65626745,10.91978597,8.338025632,14.10498299,14.24738713,6.977450926,13.44343884,11.52750764,13.88114389,6.906052776,8.741318675,6.650087447,10.82572065,11.12902775,3.543354797,4.337558875,4.037128361,4.019001757,4.148322153,4.337558875,6.005624135,4.916072672,3.501638852,3.106350472,4.714193022,3.329863491,3.970253324,2.38607787,2.849456978,2.803392794,2.504497613,3.15279468,3.326984578,3.699624259,2.4742504,2.606556958,2.893185372,4.763324116,2.838314281,2.624997557,2.964363206,4.710544616,3.60345072,6.511094325,2.305842576,4.148841884,3.735480937,4.73584242,3.55824653,4.135511859,4.681712246,5.119208329,4.990318203,7.011152404,2.249090607,4.801626387,3.612385453,5.417064639,4.126468776,3.439256712,4.542370354,3.635132807,2.717075448,3.718804696,2.435809665,4.368269308,3.58533911,3.665152536,3.11464637,4.021486592,2.869510348,2.737716014,2.557673815,4.403019133,9.028538466,12.7457854,17.14710794,14.99087479,9.608848741,12.7457854,9.913976469,10.30059096,18.2171817,13.16937744,6.684268992,10.33752426,10.86731665,9.220662118,6.585200259,7.350398413,10.83185552,12.86978536,5.972815925,10.20537231,7.989698562,5.26526763,8.776898219,7.433868629,8.771792411,7.719483146,12.64339867,7.034293014,7.064717839,13.67481558,8.569419792,14.1421077,10.52167381,7.726914914,7.281471849,9.236110465,14.51525128,12.87446286,12.30399937,10.80477832,12.18579688,14.19703583,9.262919358,9.262943952,11.23283063,9.563496865,10.30584944,9.0638943,6.333251429,6.718522373,7.974662278,9.611454719,13.23832973,7.824060973,6.214836093,13.82466298,9.710930464,7.66343553,19.56255094,10.90857252
301,3.40522298,3.748649854,4.157944169,5.744989215,4.094506414,3.748649854,5.090200441,5.556634553,2.656236699,3.893482242,4.130468831,3.934187179,4.283752535,2.886399786,3.241516397,3.6697544,3.169828661,3.674378503,3.166768863,4.715674552,3.453281866,3.720819371,2.954734086,3.391441947,3.35937673,3.314328921,3.413653883,3.454082335,3.18802174,5.16720209,2.430756249,2.811971834,3.637831595,2.555540525,2.867578184,3.677489091,3.715401489,4.827025405,5.382511237,3.263278857,4.047204841,3.603721451,3.468899239,3.645727672,3.304414391,4.558237344,4.710778014,3.313878694,3.196327615,3.322657144,2.948826481,3.755346202,3.820014879,3.604958403,2.61559931,2.584732113,3.303164665,3.7126309,2.744336552,9.06809902,12.34285532,24.94072834,10.43263839,14.3033796,12.34285532,16.61864229,14.25243005,20.81269364,14.87648255,8.8524838,16.12345836,12.25251128,6.975419339,4.774131212,7.167412772,7.608165401,5.906203415,9.854337207,13.43889176,4.953203246,22.02545995,10.47382997,10.18424689,6.772262306,10.531668,5.728221093,20.22516025,12.84435562,10.84197755,13.69375089,11.42999737,13.30729069,21.91984346,14.11447541,14.03983831,21.54918465,19.05319254,9.891828409,6.927112662,9.767339885,11.73672566,18.3909326,12.61640735,10.99503108,8.345743462,14.23205588,14.38674086,7.068152529,13.56953801,11.79028268,13.95691699,7.025367206,8.81740115,6.698072976,11.00268018,11.32745864,3.526127912,4.356094688,4.017640141,3.956952239,4.117053384,4.356094688,6.123004077,4.952088673,3.573727671,3.361793347,4.71378295,3.382096889,3.968207999,2.396729187,2.847836627,2.813076261,2.502037865,3.151066571,3.356787979,3.700910765,2.488457469,2.610398059,2.943100525,4.773390489,2.832983924,2.625988537,3.022290182,4.647406269,3.650775218,6.474147398,2.336169347,4.117986532,3.775177736,4.833231398,3.633774749,4.18001817,4.731893377,5.100236509,5.100220978,7.126999601,2.360965589,4.927267089,3.695658743,5.361976261,4.058424174,3.387035465,4.483455514,3.711537042,2.75956997,3.80923254,2.44385366,4.296972008,3.643309514,3.689117052,3.281301431,4.036545056,2.890809987,2.732007572,2.577175702,4.321614133,9.258880816,12.89828017,17.3959579,15.04133766,9.745814144,12.89828017,10.2578917,10.66867256,18.43055121,13.3887927,6.941450953,10.56609558,11.29273786,9.59303688,6.839565142,7.772643936,11.17117333,13.04441623,6.202268037,10.3475054,8.310968014,5.517145867,9.166197136,7.706664204,9.02059182,7.982742512,12.82466726,7.387559274,7.624480363,13.54609142,8.959057841,14.39993616,11.02881439,8.295216485,7.517556078,9.605638602,14.82060333,13.06772278,12.67413167,11.10551647,12.48083212,14.49084281,9.653733786,9.31162347,11.53914901,9.830566534,10.53198164,9.436452823,6.664056137,7.008792743,8.382360205,9.757620822,13.37066534,8.134625576,6.380845083,13.94190147,10.10142481,8.003540802,19.73992689,10.86238686
302,3.409379732,3.782581096,4.149913911,5.70494408,4.082635196,3.782581096,5.184952522,5.612628993,2.878291699,4.027263944,4.161674599,3.969613776,4.292626943,2.89127471,3.257771572,3.676065429,3.186757403,3.675988566,3.220034923,4.717866098,3.469027695,3.721329557,2.992295631,3.368497701,3.342431184,3.324090835,3.443634842,3.413569498,3.277356237,5.123575526,2.465836471,2.832429916,3.672435883,2.69884214,3.073722188,3.692139417,4.007334348,4.854903045,5.505998071,3.397108601,4.116325777,3.620762775,3.574664056,3.597441828,3.359676281,4.511614285,4.655489994,3.359043745,3.264371408,3.399599474,2.967114821,3.697117459,3.865357731,3.748223438,2.737121387,2.714519732,3.315029405,3.721482013,2.761223904,9.181312232,12.4828395,24.9534948,10.54930904,14.41824347,12.4828395,16.68472702,14.35566335,20.98340113,15.07825053,9.024120042,16.31903507,12.52610435,7.087752071,4.918843584,7.350792659,7.725067417,5.984971121,10.03084231,13.55517447,5.054966551,22.23431861,10.57765071,10.25587318,6.878937969,10.67713453,5.821048006,20.47202672,13.11499122,11.11232352,13.98989448,11.517093,13.41314355,21.98983113,14.14255496,14.23888375,21.75906796,19.19284871,10.0263728,6.967077658,10.01336952,11.95374699,18.3439355,12.57465892,11.06597148,8.351431064,14.35445697,14.52079645,7.15538162,13.69074971,12.04521926,14.02842547,7.140295018,8.890290946,6.743877702,11.1735444,11.51927531,3.509203943,4.37412416,3.998244201,3.896067294,4.086553649,4.37412416,6.237416135,4.986681146,3.645564078,3.613375855,4.713106347,3.433818782,3.966367832,2.40731047,2.846480134,2.822720515,2.49990562,3.149573369,3.386869707,3.702176812,2.503218239,2.614203041,2.992374455,4.78425878,2.827954309,2.627168498,3.079413367,4.58589213,3.697909192,6.438767097,2.366083106,4.087994266,3.815337311,4.929196522,3.708130367,4.225095488,4.781111151,5.081409714,5.208707876,7.2420022,2.473058676,5.0517863,3.778623979,5.307635507,3.991434024,3.336440491,4.427284222,3.787391039,2.801991799,3.899559179,2.452138506,4.227746332,3.700404004,3.713110846,3.445351125,4.051908282,2.913493418,2.726790794,2.597169646,4.241405006,9.48056629,13.04456514,17.63412362,15.08763858,9.877678381,13.04456514,10.59019446,11.02407019,18.63577496,13.60003087,7.190178709,10.7867899,11.70453532,9.953651966,7.086070389,8.182172544,11.49893283,13.21253418,6.423967072,10.48490413,8.621619284,5.760898409,9.542670876,7.969802394,9.260443652,8.237297786,12.99895482,7.729588929,8.166537804,13.4171596,9.336340048,14.6488681,11.51992664,8.846154319,7.745877655,9.962458438,15.11483819,13.25304651,13.0315559,11.3953885,12.76576316,14.77430877,10.03142072,9.356092733,11.8354202,10.08776191,10.74953316,9.796293416,6.984584662,7.289411274,8.777605427,9.897521701,13.49785006,8.434712203,6.540800632,14.05410262,10.47879925,8.331845987,19.91022078,10.81368531
303,3.413596485,3.815561683,4.142310114,5.665252692,4.071056788,3.815561683,5.277013306,5.666738523,3.098481121,4.158155532,4.191852188,4.003896159,4.301161111,2.895900799,3.273750645,3.682144235,3.203521819,3.677839424,3.273660847,4.720069056,3.484495772,3.721455211,3.0286999,3.346138064,3.325964222,3.334045061,3.47294509,3.37489853,3.366184172,5.082021785,2.500610205,2.853107868,3.706770664,2.840292065,3.27830375,3.706561217,4.295889497,4.882200782,5.627311918,3.529947313,4.185933546,3.637902811,3.679916134,3.550130454,3.416690047,4.466435376,4.601498887,3.404082815,3.332544541,3.476767305,2.98556223,3.640824615,3.909771606,3.890626942,2.857661014,2.844264203,3.327515227,3.730358214,2.77792744,9.289597223,12.61760835,24.96230598,10.66080656,14.52862097,12.61760835,16.74632731,14.45361963,21.14674053,15.27219767,9.189375404,16.50701287,12.79095614,7.195804852,5.05856586,7.527772433,7.837517731,6.060754672,10.20128875,13.66659367,5.15248754,22.43515053,10.67704942,10.32411217,6.981352829,10.81706886,5.910025917,20.70983624,13.3768422,11.37425431,14.27547631,11.60046095,13.51472111,22.05529227,14.16745521,14.43020248,21.95999699,19.32628867,10.15524041,7.004632875,10.25122465,12.16313218,18.29495853,12.53088271,11.13243418,8.35499719,14.47205351,14.64942123,7.239033969,13.80692419,12.29210319,14.09553312,7.25070847,8.959887897,6.787444096,11.33813679,11.70427764,3.492580923,4.391655942,3.97893109,3.836368983,4.056810857,4.391655942,6.348789656,5.019812399,3.717237529,3.86121948,4.712148897,3.485029366,3.964746398,2.417818005,2.845385352,2.832327398,2.498111406,3.148321038,3.417272581,3.70341963,2.518563121,2.617981268,3.041042003,4.795974096,2.823238841,2.628552471,3.135755444,4.526022703,3.744870919,6.405059943,2.39558237,4.058893842,3.856006088,5.023773258,3.781332411,4.270817567,4.829391086,5.062723652,5.315838201,7.356277759,2.585495319,5.175269395,3.861344734,5.254009064,3.925468334,3.287509746,4.373929828,3.862755926,2.844378569,3.98988637,2.460686925,4.160639269,3.756629684,3.737164806,3.60681798,4.067604878,2.937641326,2.722094649,2.617703286,4.162432025,9.693377226,13.18444454,17.86126477,15.12963039,10.00429935,13.18444454,10.9105629,11.36644395,18.83262302,13.80286346,7.430250964,10.99938109,12.10232939,10.30221101,7.32451739,8.57864659,11.8148128,13.37394817,6.637723748,10.61743844,8.921357934,5.996307695,9.905942354,8.222978219,9.491103112,8.482915275,13.16604847,8.060084761,8.69044481,13.28785819,9.70095892,14.88866952,11.99461357,9.379300348,7.966242837,10.30622156,15.39765861,13.43022041,13.37595994,11.67406556,13.04031229,15.04713133,10.39562602,9.396146594,12.12141533,10.33479692,10.95823965,10.14307321,7.294553213,7.560105207,9.160074728,10.03097686,13.61972638,8.724020333,6.694521593,14.1611147,10.84267787,8.647991631,20.07323074,10.76224871
304,3.417881894,3.847586071,4.135151708,5.62591973,4.059776218,3.847586071,5.366346648,5.718928824,3.316984718,4.286179835,4.22099649,4.036988944,4.309361478,2.900259789,3.289459484,3.687989497,3.220128399,3.679938145,3.327730303,4.722284971,3.499687999,3.721186379,3.063928971,3.324385784,3.309982836,3.34421888,3.501585792,3.338132951,3.454546828,5.042620181,2.535070162,2.874061358,3.740847229,2.979974162,3.481511654,3.720749256,4.581285537,4.908915936,5.746497854,3.661887375,4.256112915,3.655136992,3.784740596,3.503765767,3.475625448,4.422739787,4.54883479,3.449027452,3.400909906,3.554241604,3.004192069,3.586525472,3.953266784,4.032302002,2.977303854,2.974112782,3.340646647,3.739278925,2.794452919,9.392792024,12.74702672,24.96699639,10.76696448,14.63438088,12.74702672,16.80330483,14.54615223,21.30249714,15.45811433,9.34807117,16.6871727,13.04683504,7.299460504,5.193166437,7.698167021,7.945396904,6.133464513,10.36554131,13.77301313,5.245614637,22.6277383,10.77190195,10.38884758,7.079392891,10.95132822,5.995050834,20.93833217,13.62968456,11.62754795,14.55020421,11.68000637,13.61192765,22.11607699,14.18907299,14.61358474,22.15170004,19.45331199,10.27824172,7.03969363,10.48068865,12.36466692,18.24385461,12.48493923,11.19424621,8.35635059,14.58471274,14.77248254,7.319005345,13.9179117,12.5307203,14.1581037,7.356479819,9.026091836,6.828714626,11.49628085,11.88226549,3.476256881,4.408698683,3.959691357,3.777879363,4.027812914,4.408698683,6.457053984,5.051444737,3.788837482,4.105445707,4.710896284,3.535728838,3.963357276,2.428248081,2.844550135,2.841898753,2.49666575,3.14731554,3.448039418,3.704636448,2.534522526,2.621742104,3.089138009,4.80858154,2.818850921,2.630155487,3.191339098,4.46781849,3.791678673,6.373132456,2.424665658,4.030714014,3.897230488,5.116997072,3.853399908,4.317258167,4.876758698,5.044174031,5.421671254,7.469943837,2.698400971,5.297801748,3.94388458,5.201063622,3.860497115,3.240281182,4.323465682,3.937692829,2.886767914,4.080315873,2.469521641,4.095697805,3.811993657,3.761309818,3.765724529,4.08366345,2.963334397,2.717948109,2.638824259,4.084735462,9.897095958,13.31772258,18.07704103,15.16716595,10.12553495,13.31772258,11.21867516,11.69545395,19.02086548,13.99706196,7.661466423,11.20364303,12.48574041,10.63841766,7.554707534,8.961728429,12.11849204,13.52846713,6.843348782,10.74497828,9.209889527,6.223156167,10.25563449,8.465886694,9.712325402,8.719361283,13.32573531,8.378749554,9.195756029,13.15802524,10.05260696,15.11910643,12.45247818,9.8942265,8.178457884,10.63657956,15.66876731,13.59903081,13.70703169,11.94121879,13.30420181,15.30900807,10.74599554,9.431579907,12.39690557,10.57138546,11.15783672,10.47644935,7.593677999,7.820601783,9.529444891,10.15780581,13.73613678,9.00224944,6.841826818,14.26278596,11.19268476,8.951618278,20.22875486,10.70785792
305,3.422244615,3.878648713,4.128457626,5.586949876,4.048798513,3.878648713,5.452916406,5.769165578,3.533982246,4.411359679,4.249102395,4.068846744,4.317234487,2.904333419,3.304903957,3.693599894,3.236583633,3.682291801,3.382326959,4.724515386,3.514606277,3.720513108,3.097964926,3.303263613,3.294494016,3.354639568,3.529558115,3.303336284,3.542485492,5.00545003,2.569209054,2.895346051,3.774676869,3.117972291,3.683534684,3.734698297,4.863741071,4.935045825,5.863600955,3.793021165,4.326948651,3.672460754,3.889222567,3.458319985,3.536652245,4.380566685,4.497527794,3.493909202,3.469530394,3.632103335,3.023027702,3.534277831,3.995853542,4.173381708,3.096135569,3.104212722,3.354448181,3.748263571,2.810806101,9.490734666,12.87095946,24.96740054,10.8676163,14.73539199,12.87095946,16.85552122,14.63311448,21.45045627,15.63579089,9.500028621,16.85929547,13.29350946,7.398601845,5.322513712,7.861791346,8.048585497,6.203011091,10.52346477,13.87429662,5.334196269,22.81186447,10.86208416,10.44996314,7.172944162,11.07976985,6.076018763,21.15725784,13.87329429,11.87198246,14.81378604,11.7556344,13.70466744,22.17203537,14.20730518,14.7888208,22.33390541,19.57371825,10.39518719,7.072175238,10.70154488,12.5581369,18.19047663,12.43668903,11.25123459,8.355400015,14.69230191,14.88984772,7.395191517,14.02356249,12.76085641,14.21600097,7.457481323,9.088802594,6.867631763,11.64780005,12.05303873,3.460229851,4.425261033,3.940515552,3.720620494,3.99954773,4.425261033,6.562138468,5.081540465,3.860453396,4.346176022,4.709334191,3.585917394,3.96221404,2.438596983,2.843972338,2.851436421,2.49557918,3.146562838,3.479213039,3.705824496,2.551126864,2.625494913,3.136697315,4.822126218,2.814803952,2.631992576,3.246187014,4.411299994,3.838350728,6.343091154,2.453331488,4.00348354,3.939056936,5.208903432,3.924351885,4.364491044,4.923239507,5.025756559,5.526266339,7.583117993,2.811901084,5.419468732,4.026307089,5.148765869,3.796490377,3.194792754,4.275965134,4.012262876,2.929197468,4.170949445,2.478665376,4.03296893,3.866503028,3.785576769,3.922093302,4.100112603,2.990653317,2.714380146,2.660580205,4.00835559,10.09150482,13.44420351,18.28111209,15.20009811,10.24124309,13.44420351,11.51420939,12.01076033,19.20027241,14.18239786,7.883623789,11.3993496,12.85438873,10.96197555,7.776442211,9.331080415,12.40964936,13.67590001,7.040652889,10.86739359,9.486919625,6.441226264,10.5913702,8.698222839,9.923865728,8.946402118,13.47780245,8.685286092,9.682026109,13.02749881,10.39097669,15.33994484,12.89312346,10.39050471,8.382329055,10.95318403,15.92786702,13.75926409,14.02445903,12.19651932,13.55715402,15.55963658,11.08217514,9.462187526,12.66166206,10.79724145,11.34806002,10.79607896,7.881675226,8.070628243,9.8853927,10.27782806,13.84692375,9.269099001,6.982535158,14.35896467,11.528444,9.242366472,20.37659125,10.65029377
306,3.426693305,3.908744063,4.122246798,5.54834781,4.038128702,3.908744063,5.536686435,5.817414467,3.749653462,4.533717895,4.276164793,4.099424177,4.324786576,2.908103426,3.320089934,3.698974104,3.252894011,3.68490746,3.437534482,4.726761846,3.529252511,3.719425441,3.130789842,3.2827943,3.279504756,3.365334404,3.556863224,3.27057205,3.630041449,4.970590647,2.603019591,2.917017614,3.808270876,3.254370314,3.884561624,3.748403103,5.143474699,4.960587768,5.978666297,3.923441063,4.39852552,3.68986953,3.993447173,3.413765327,3.599940196,4.339955239,4.447607996,3.53875961,3.538468894,3.710433463,3.042092491,3.484139495,4.03754216,4.313999149,3.21424182,3.234711279,3.368944345,3.757331575,2.826992744,9.583263179,12.98927144,24.96335296,10.96259557,14.83152311,12.98927144,16.90283812,14.7143597,21.59040321,15.80501772,9.645069042,17.02316212,13.53074779,7.493111694,5.446476081,8.018460334,8.146964072,6.269304852,10.67492392,13.97030789,5.418080859,22.98731163,10.94747187,10.50734256,7.261892646,11.20225099,6.152825713,21.36635657,14.10744739,12.10733588,15.06592963,11.82725018,13.79284475,22.22301755,14.22204863,14.9557009,22.50634142,19.68730703,10.50588731,7.101993015,10.91357671,12.74332778,18.13467753,12.38599264,11.30322636,8.352054217,14.79468828,15.00138409,7.467488255,14.12372681,12.98229734,14.26908872,7.553585239,9.147920004,6.904137975,11.79251788,12.21639722,3.444497864,4.441351642,3.921394222,3.664614436,3.972003211,4.441351642,6.663972451,5.110061889,3.932174727,4.583531908,4.707448302,3.63559523,3.961330269,2.448860999,2.843649813,2.860942244,2.494862225,3.146068893,3.51083626,3.706981003,2.568406546,2.629249058,3.18375476,4.836653236,2.811111337,2.634078769,3.300321877,4.356487715,3.884905361,6.315042557,2.481578377,3.977231173,3.981531855,5.299527804,3.99420737,4.412589954,4.968859029,5.007466944,5.629682758,7.695917786,2.926121109,5.540355721,4.108675835,5.097082495,3.733418129,3.151082415,4.231501533,4.086527194,2.971704863,4.261888843,2.488140854,3.972499632,3.920164901,3.809996546,4.075946829,4.116980944,3.019678771,2.71141973,2.683018762,3.933332682,10.27638616,13.56369154,18.47313762,15.22827971,10.35128165,13.56369154,11.79684372,12.31202319,19.3706139,14.35864266,8.096521767,11.58627467,13.20789469,11.27258831,7.989522808,9.6863649,12.68796352,13.81605576,7.229446786,10.98455432,9.752153789,6.650300429,10.91277239,8.919681671,10.12547929,9.163804084,13.62203701,8.979397157,10.1488097,12.89611694,10.7157606,15.55095076,13.31615243,10.8677069,8.577662608,11.25568655,16.17466047,13.91070657,14.32792985,12.4396383,13.79889124,15.79871446,11.40381069,9.487764304,12.91545595,11.0120788,11.52864518,11.10161918,8.158261104,8.309911827,10.22759494,10.39086312,13.95192977,9.524268493,7.116465465,14.44949909,11.84957968,9.519876757,20.51653801,10.58933711
307,3.431236617,3.937866574,4.116538155,5.510118215,4.027771811,3.937866574,5.617620591,5.863641172,3.96417812,4.653277308,4.302178577,4.128675856,4.332024188,2.911551548,3.335023284,3.704110806,3.269066024,3.687792194,3.493436541,4.729025893,3.543628601,3.717913426,3.162385802,3.263000594,3.265022045,3.376330666,3.583502285,3.23990377,3.717255983,4.938121348,2.636494486,2.939131713,3.84164054,3.389252093,4.084781258,3.761858439,5.420705023,4.985539084,6.091738957,4.05323945,4.47092829,3.707358755,4.097499538,3.37007401,3.665659063,4.300944617,4.399105487,3.583610223,3.607788299,3.789312954,3.0614098,3.436168265,4.078342916,4.454287414,3.331708271,3.365755706,3.384159654,3.766502359,2.843018609,9.670215595,13.10182751,24.95468815,11.05173581,14.92264302,13.10182751,16.9451172,14.78974122,21.72212327,15.96558517,9.783013716,17.17855359,13.75831844,7.582872871,5.564921942,8.16798891,8.240413188,6.332256242,10.81978354,14.0609107,5.497116833,23.15386234,11.02794094,10.56086958,7.346124347,11.31862887,6.225367691,21.56537169,14.33191985,12.33338622,15.30634284,11.89475884,13.87636385,22.26887361,14.2332002,15.11401531,22.66873635,19.7938779,10.61015254,7.129062276,11.1165675,12.92002527,18.0763102,12.33271058,11.35004852,8.346221947,14.89173909,15.10695899,7.535791327,14.21825492,13.19482892,14.31723069,7.644663825,9.203343898,6.938175734,11.93025781,12.37214084,3.429058951,4.456979158,3.902317918,3.609883246,3.945167265,4.456979158,6.762485281,5.136971316,4.004090935,4.817634851,4.705224302,3.684762545,3.960719538,2.459036416,2.843580415,2.870418065,2.494525411,3.145839668,3.542951902,3.708103199,2.586391983,2.633013903,3.230345186,4.852207697,2.807786479,2.636429097,3.353766371,4.303402158,3.931360846,6.289093186,2.509404844,3.951985671,4.024701667,5.388905655,4.062985391,4.461628656,5.013642783,4.989300895,5.731979813,7.808460776,3.041186499,5.660548088,4.191054391,5.045980188,3.67125038,3.10918812,4.19014823,4.160546909,3.014327734,4.353235827,2.497970798,3.914336898,3.972986378,3.834600036,4.227307641,4.134297079,3.050491445,2.709095833,2.706187571,3.859707009,10.45152229,13.6759909,18.65277731,15.25156362,10.45550855,13.6759909,12.06625632,12.59890265,19.53166003,14.52556786,8.29995906,11.76419213,13.54587865,11.5699596,8.193750717,10.02724424,12.95311334,13.94874331,7.409541189,11.0963304,10.00529758,6.850161101,11.219464,9.129958209,10.3169213,9.371333489,13.7582261,9.260785534,10.59566144,12.7637177,11.0266512,15.7518902,13.72116807,11.32540501,8.764264801,11.54373871,16.40885039,14.05314462,14.61713204,12.67024688,14.02913574,16.02593931,11.71054804,9.508105095,13.15805839,11.21561143,11.69932783,11.39272714,8.423151842,8.538179776,10.55572839,10.49673049,14.05099733,9.767457391,7.243436592,14.53423749,12.15571588,9.783789678,20.64839326,10.52476879
308,3.435883209,3.9660107,4.111350629,5.47226577,4.017732869,3.9660107,5.695682729,5.907811374,4.177735976,4.770060749,4.327138636,4.156556397,4.338953761,2.914659523,3.349709873,3.709008678,3.28510616,3.690953072,3.550116802,4.731309072,3.557736449,3.715967108,3.192734882,3.243905245,3.251052876,3.387655632,3.609476464,3.211394965,3.80417038,4.908121448,2.669626448,2.961744014,3.874797153,3.522701489,4.284382368,3.775059067,5.695650645,5.00989709,6.20286401,4.182508704,4.544241726,3.724923862,4.201464787,3.327218253,3.733978604,4.263573986,4.352050363,3.628492586,3.677551498,3.868822772,3.081002992,3.390421943,4.118266089,4.594379593,3.448620582,3.497493259,3.400118626,3.775795347,2.858889454,9.751429944,13.20849251,24.94124064,11.13487054,15.00862052,13.20849251,16.98222008,14.85911238,21.84540176,16.11728363,9.913683925,17.32525079,13.97598981,7.667768195,5.677719692,8.310191998,8.328813408,6.391775709,10.95790842,14.14596884,5.571152615,23.31129918,11.10336722,10.6104279,7.425525272,11.42876074,6.293540703,21.75404655,14.54648766,12.54991153,15.53473349,11.95806554,13.95512902,22.30945367,14.24065675,15.26355426,22.8208185,19.89323045,10.70779335,7.153298338,11.31030061,13.08801504,18.01522757,12.27670338,11.39152812,8.337811955,14.98332159,15.20643977,7.599996504,14.30699706,13.39823695,14.36029068,7.730589338,9.254974109,6.969687508,12.06084334,12.52006945,3.413911143,4.472152232,3.883277187,3.556448984,3.919027801,4.472152232,6.857606304,5.162231049,4.076291475,5.048606335,4.702647875,3.733419533,3.960395423,2.469119521,2.843761998,2.879865724,2.494579267,3.145881127,3.575602781,3.709188314,2.605113584,2.636798811,3.276503433,4.868834708,2.80484278,2.639058591,3.406543181,4.252063824,3.977735458,6.265349559,2.536809408,3.927775787,4.068612797,5.477072452,4.130704973,4.511680906,5.057616286,4.971254118,5.833216807,7.92086452,3.157222706,5.780131208,4.273506328,4.995425638,3.609957141,3.069147823,4.151978574,4.234383149,3.057103715,4.445092154,2.508177931,3.858527718,4.024974564,3.859418125,4.376198269,4.152089614,3.083172024,2.707437425,2.730134268,3.787518845,10.61669557,13.78090582,18.81969084,15.26980267,10.55378168,13.78090582,12.32212531,12.87105883,19.68318088,14.68294495,8.493734372,11.93287586,13.86796094,11.85379304,8.388927325,10.35338078,13.2047776,14.07377162,7.580746816,11.20259179,10.24605657,7.040590721,11.51106794,9.328747469,10.49794696,9.568756637,13.88615682,9.529154005,11.022136,12.63013915,11.32334099,15.94252917,14.10777338,11.76317096,8.941941894,11.8169921,16.6301395,14.18636459,14.89175348,12.88801618,14.24760985,16.2410087,12.00203305,9.523004753,13.38924054,11.40755325,11.8598436,11.66905998,8.676063646,8.755159331,10.86946984,10.59524967,14.1439689,9.998365173,7.363267389,14.61302811,12.4464767,10.03374578,20.7719551,10.45636965
